ems_no,fac_name,county_name,document_no,transgress_date,transgress_law,penalty_money,penalty_date,ispetition,petition_results,appeal_or_rescind,transgress_type,fac_address,transgress_name,openinfor,lawsuit_date_1,illegal_money,track_illegal_money,petition_agency,ban,transgress_address,subject,gist_define,improve_deadline,inspection_condition,transgress_control_id,is_improve,inspection_datetime_s,penaltykind,isimportant,paymentstate,isreminder,isadmincourt,isreducemoney,allow_rework_date,fac_city_code,fac_area_code,transgress_city_code
Q68A3648,科定企業股份有限公司嘉義二期廠,嘉義縣,20-115-030001,2026-01-30,空氣污染防制法第24條第2項,100000,2026-03-01,0,,,固定空污,嘉義縣大林鎮大美里二○鄰大埔美園區二路二六號,科定企業股份有限公司嘉義二期廠,本縣環境保護局於115年1月30日派員前往稽查，查獲貴公司廠內合板製品製造程序（M03）之設備與固定污染源操作許可證（嘉府環操證字第Q0951-01號）不符，見有新增「修邊作業區、上砂線作業區、砂光線作業區及袋式集塵器5座，且均有實際操作運轉情形，且查上述設備未依規定申請許可變更即逕行設置及操作」，已違反空氣污染防制法第24條第2項規定。,,0,0,,80214519,嘉義縣大林鎮大美里二○鄰大埔美園區二路二六號,罰鍰新臺幣100000元整。限改日期：115年03月20日。處環境講習2小時整。,違反空氣污染防制法第24條第2項之規定，並依空氣污染防制法第63條裁處。依環境教育法第23條第2款之規定裁處環境講習,2026-03-20,,Q68A3648,已改善完成,,限期改善，罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10010,10010040,10010
N08097015180,源鎧交通有限公司,高雄市,21-115-031648,2026-01-28,空氣污染防制法第40條第3項,2000,2026-03-31,0,,,移動污染,彰化縣鹿港鎮廖厝巷三四二號,源鎧交通有限公司,車輛KLA-1911號進入本市第二期空氣品質維護區所劃設之管制範圍，經查於稽查日前已逾二年未有排煙合格紀錄。,,0,0,,51374500,高雄市前鎮區第一貨櫃中心55碼頭管制站,罰鍰新臺幣2000元整，並限期於115年5月10日前至柴油車排煙檢測站檢驗合格。屆期未改善完成，將按次處罰。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,N08097015180,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10007,10007020,64000
F02A9903,信鋼工程行,新北市,44-115-040019,2026-01-09,廢棄物清理法第9條第1項,60000,2026-04-23,0,,,廢棄物清除處理機構,新北市三重區車路頭街一一七巷五九號五樓,,"臺端(即信鋼工程行)所有車輛 (車號：***-BZ) 載運土木或建築廢棄物混合物（廢棄物代碼:D-0599），未隨車持有載明廢棄物產生源及處理地點證明文件，以供檢查。",,0,0,,37901404,新北市八里區楓林段628、630地號,罰鍰新臺幣60000元整。處環境講習2小時整。,"違反廢棄物清理法第9條第1項規定，爰依廢棄物清理法第49條第2款及違反廢棄物清理法罰鍰額度裁罰準則第2條第1項第4款規定裁處。
依環境教育法第23條暨環境講習執行辦法第7條及第8條第1項規定裁處環境講習。
依環境教育法第23條第2款之規定裁處環境講習",,,,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,65000,65000020,65000
A45097059913,銘記小吃店,臺北市,41-115-021592,2026-01-19,廢棄物清理法第27條第2款,2400,2026-02-13,0,,,一般廢棄物,臺北市信義區莊敬路三八一號,銘記小吃店,"餐飲業菜渣、油脂或廚餘污染水溝(污水污染側溝1公尺內)(污染程度A=2,污染特性B=1,危害程度C=1)(依「臺北市政府環境保護局各類違反環保法令案件裁罰基準」第5點經專案簽報核准。)",,0,0,,00613601,臺北市信義區莊敬路381號後,罰鍰新臺幣2400元整。,違反廢棄物清理法第27條第2款之規定，並依廢棄物清理法第50條第3款裁處。,,,A45097059913,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,63000,63000020,63000
E50A9524,國偉交通股份有限公司,高雄市,21-115-031013,2026-01-19,空氣污染防制法第40條第3項,2600,2026-03-26,0,,,移動污染,高雄市三民區泰康街七六號一樓,國偉交通股份有限公司,車輛502-KR號進入本市第二期空氣品質維護區所劃設之管制範圍，經查於稽查日前已逾二年未有排煙合格紀錄，且未於第一次裁處期限30日內完成檢驗。,,0,0,,81129456,高雄市小港區第六貨櫃中心,罰鍰新臺幣2600元整，並限期於115年5月5日前至柴油車排煙檢測站檢驗合格。屆期未改善完成，將按次處罰。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,E50A9524,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000050,64000
A34097025532,台灣順豐速運股份有限公司,臺北市,21-115-022332,2025-10-30,空氣污染防制法第40條第3項,500,2026-02-11,0,,,移動污染,臺北市松山區健康路一五六號二樓,台灣順豐速運股份有限公司,機車逾期未完成最近一次排氣定期檢驗進入本市空氣品質維護區。(移動污染源類型A=1，違規情節B=1，得加重或減輕裁罰事項C=0),,0,0,,28483484,臺北市中山區松江路82號前(新生南路（與羅斯福路交叉口）至松江路（與民權東路交叉口）南北向車道),罰鍰新臺幣500元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,A34097025532,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,63000,63000010,63000
P54097001770,永賀能源科技股份有限公司,新北市,21-115-050625,2025-12-24,空氣污染防制法第40條第3項,2000,2026-05-15,0,,,移動污染,雲林縣莿桐鄉甘西村中村一○號,永賀能源科技股份有限公司,車輛(車號:***-***)行經本市公告之空氣品質維護區，惟查該車輛未有一年內排煙檢驗合格紀錄。,,0,0,,42770923,新北市八里區商港路(下臺64線)往臨港大道前,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項及新北市政府112年2月17日新北府環空字第1120243787號公告事項二、(一)規定，爰依空氣污染防制法第76條第2項暨移動污染源違反空氣污染防制法裁罰準則第2條附表一項次七規定裁處。,,,P54097001770,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10009,10009090,65000
H51097020368,元山蛋行,苗栗縣,21-115-040381,2026-03-21,空氣污染防制法第40條第3項,2000,2026-04-22,0,,,移動污染,桃園市平鎮區廣仁里新光路六五巷一八號一樓,元山蛋行,貴行所有車輛(車號：KEA-8570)於115年3月21日行經本縣烏眉國民中學空氣品質維護區，經查該車輛出廠滿三年且一年內未經任一縣市環境保護局排煙檢驗合格。,,0,0,,98972582,苗栗縣通霄鎮烏眉路(烏眉國民中學空氣品質維護區),罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,H51097020368,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,68000,68000100,10005
S2906314,永棋廢棄物處理有限公司,高雄市,40-115-060008,2026-05-12,廢棄物清理法第36條第1項,60000,2026-06-03,0,,,事業廢棄物,高雄市大寮區田單三街四號、五街一一號,永棋廢棄物處理有限公司,經查貴公司(A-8401)至114年4月貯存經扣除114年5月聯單量尚有約0.023頓未清運，已超出貯存期限一年，已違反廢清法第36條第2項規定。,,0,0,,89849703,高雄市大寮區田單三街四號、五街一一號,罰鍰新臺幣60000元整。處環境講習2小時整。,違反廢棄物清理法第36條第2項規定，爰依同法第53條第2款暨違反廢棄物清理法罰鍰額度裁罰準則（附表二項次14）規定裁處。依環境教育法第23條第2款之規定裁處環境講習,,,S2906314,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,64000,64000140,64000
U95097008337,金源木器加工廠,花蓮縣,21-115-031722,2026-03-03,空氣污染防制法第44條第1項,500,2026-03-17,0,,,移動污染,花蓮縣吉安鄉勝安村民治路三二九巷二號,金源木器加工廠,車輛逾規定期限未實施115年度機車排氣定期檢驗,,0,0,,94789607,各縣市環保局指定之排氣檢驗場所。,罰鍰新臺幣500元整，依行政程序法第103條第5項行政處分所根據之事實，客觀上明白足以確認者，行政機關得不給予陳述意見之機會。,違反空氣污染防制法第44條第1項之規定，並依空氣污染防制法第80條第1項裁處。,,,U95097008337,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,10015,10015050,10015
F02097011353,林肯交通股份有限公司,桃園市,21-115-040038,2026-01-12,空氣污染防制法第40條第3項,2000,2026-04-01,0,,,移動污染,新北市三重區忠孝路三段四○巷二六號,林肯交通股份有限公司,"查貴公司所有車輛（車號：539-AJ、營業大貨車）於115年1月12日行經「林口長庚紀念醫院、郵政物流與華亞科技園區空氣品質維護區」，且於本府查證日前一年內，非排煙檢測合格之車輛，核已違反「林口長庚紀念醫院、郵政物流與華亞科技園區空氣品質維護區及實施移動污染源管制措施」及空氣污染防制法第40條第3項規定，爰依同法第76條第2項暨「移動污染源違反空氣污染防制法裁罰準則」規定，處新臺幣2,000元罰鍰。",,0,0,,35191357,桃園市龜山區文化二路近龜山運動公園旁,罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項之規定，並依空氣污染防制法第76條第2項裁處。,,,F02097011353,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,65000,65000020,68000
O1746463,廣柏工程有限公司(廣柏土石方資源堆置及營建混合物處理場),新竹市,20-115-010009,2025-10-27,空氣污染防制法第23條第2項,150000,2026-01-27,0,,,固定空污,"新竹市海埔段一一二九之一地號,海埔段一二八五地號,海埔段一二八六地號,海埔段一二八九地號,海埔段一二九○地號,海埔段一三五五地號,海埔段一三五八地號,海埔段一三五九地號,海埔段一三六二地號",廣柏工程有限公司(廣柏土石方資源堆置及營建混合物處理場),本市環境保護局於114年10月27日至貴公司所屬廣柏土石方資源堆置及營建混合物處理場執行聯合稽查，現場查核缺失（1）堆置區，覆蓋防塵網面積未達堆置區面積90%(記4點)（2）車行路徑採舖設粒料厚度不足(記4點)（3）路面有破損、髒污致路面色差(記4點)（4）監視系統影像及資料未保存一個月(記4點)，上述缺失點數總計16點，違反空氣污染防制法第23條第2項暨固定污染源逸散性粒狀污染物空氣污染防制設施管理辦法第4、6、9、11條規定。,,0,0,,27511005,新竹市海埔段1129之1地號,罰鍰新臺幣150000元整。處環境講習2小時整。,違反空氣污染防制法第23條第2項之規定，並依空氣污染防制法第62條第1項第4款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,O1746463,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10018,10018000,10018
T5000152,鴻林興業股份有限公司,屏東縣,41-115-040144,2025-12-29,廢棄物清理法第27條第2款,6000,2026-04-27,0,,,一般廢棄物,屏東縣里港鄉三廍村江南巷二三之二號,鴻林興業股份有限公司,貴公司所有車輛（車號：KER-9265）於114年12月29日10時53分行經本縣里港鄉江南巷（尚億砂石場）前道路，有砂石掉落地面造成污染路面甚鉅，已違反廢棄物清理法第27條第2款規定。,,0,0,,91752471,屏東縣里港鄉江南巷（尚億砂石場）前道路,罰鍰新臺幣6000元整。處環境講習1小時整。,違反廢棄物清理法第27條第2款之規定，並依廢棄物清理法第50條第3款裁處。依環境教育法第23條第2款之規定裁處環境講習,,,T5000152,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,10013,10013090,10013
D30097012832,萬國營造廠,臺南市,21-114-120369,2025-11-01,空氣污染防制法第40條第3項,1000,2026-01-02,0,,,移動污染,臺南市北區成功路六○○巷四五號一樓,萬國營造廠,臺端/貴商號/貴公司所有AXP-0900柴油小貨車經查進入本市空氣品質維護區，惟於稽查日前一年內未有排煙檢驗合格記錄。,,0,0,,14781343,臺南市東區長榮路三段,罰鍰新臺幣1000元整。,違反空氣污染防制法第40條第3項暨臺南市政府112年12月27日府環空字第1120328259C號公告，爰依空氣污染防制法第76條第2項規定裁處。,,,D30097012832,不須改善,,罰鍰(非連續處罰),否,無分期已繳清,否,否,,,67000,67000340,67000
E5104844,財政部國有財產署南區分署,高雄市,41-115-050581,2026-04-21,廢棄物清理法第11條第1款,1200,2026-05-19,0,,,一般廢棄物,高雄市新興區中正三路二五號一八樓,財政部國有財產署南區分署,所有土地上廢棄物未清除，影響公共衛生。,,0,0,,76004505,"高雄市美濃區美濃段二小段6687地號旁未登錄地(經緯度WGS84:120.549292,22.908012度)",罰鍰新臺幣1200元整。限改日期：115年06月30日。,違反廢棄物清理法第11條第1款之規定，並依廢棄物清理法第50條第1款裁處。,2026-06-30,,E5104844,待改善,,罰鍰(非連續處罰)，限期改善,否,尚未繳款,否,否,,,64000,64000060,64000
F14097021646,爵士輕重型機車行,新北市,21-115-030227,2026-01-01,空氣污染防制法第44條第1項,500,2026-03-05,0,,,移動污染,新北市蘆洲區重陽一街二六號,爵士輕重型機車行,車輛(車號：LAN-****)應辦理定檢期間為114年10月1日至114年12月底，114年度逾期未辦理排放空氣污染物定期檢驗。,,0,0,,82144125,環境部審核通過之定檢站,罰鍰新臺幣500元整。,違反空氣污染防制法第44條第1項規定，並依空氣污染防制法第80條第1項暨移動污染源違反空氣污染防制法裁罰準則第2條附表一項次十規定裁處。,,,F14097021646,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,65000,65000140,65000
N07097025194,享亮通運股份有限公司,嘉義縣,21-115-050008,2026-03-15,空氣污染防制法第40條第3項,2000,2026-05-06,0,,,移動污染,彰化縣彰化市彰南路三段四六七號,享亮通運股份有限公司,貴公司之使用中車輛違反「嘉義縣阿里山空品維護區實施移動污染源管制措施」規定。,,0,0,,28062998,嘉義縣阿里山鄉阿里山公路台18線63.5公里附近(東向),罰鍰新臺幣2000元整。,違反空氣污染防制法第40條第3項爰依同法第76條第2項規定裁處。,,,N07097025194,不須改善,,罰鍰(非連續處罰),否,尚未繳款,否,否,,,10007,10007010,10010
